STOP_NAME,longitude,latitude
Holmesglen Railway Station (Malvern East),145.09066802094785,-37.8743888657862
Jordanville Railway Station (Mount Waverley),145.1120959404365,-37.87358985137798
Flagstaff Railway Station (Melbourne City),144.9556597971247,-37.81196781995968
Melbourne Central Railway Station (Melbourne City),144.96259988493512,-37.809925809549725
Parliament Railway Station (Melbourne City),144.97291711643737,-37.81104082118253
Belgrave Railway Station (Belgrave),145.3552968003051,-37.90908882815545
Tecoma Railway Station (Tecoma),145.34300101020054,-37.90810485844532
Upwey Railway Station (Upwey),145.33133881016226,-37.90367784689076
Alamein Railway Station (Ashburton),145.07966176145868,-37.86830684455619
Ashburton Railway Station (Ashburton),145.0813498063297,-37.86195482652873
Burwood Railway Station (Glen Iris),145.08051675641903,-37.851549837035044
Hartwell Railway Station (Camberwell),145.0755660335651,-37.84397183377688
Willison Railway Station (Camberwell),145.07030392049268,-37.835702810291366
Riversdale Railway Station (Camberwell),145.06965196105565,-37.8314918902472
Camberwell Railway Station (Camberwell),145.0587029326338,-37.82655386493711
Flinders Street Railway Station (Melbourne City),144.96696993215096,-37.81829185075921
Frankston Railway Station (Frankston),145.1261679565645,-38.14297685601592
Kananook Railway Station (Seaford),145.1353008121792,-38.12172884581288
Seaford Railway Station (Seaford),145.12823581641715,-38.104007844329004
Carrum Railway Station (Carrum),145.12283906062595,-38.07649088327111
Bonbeach Railway Station (Bonbeach),145.11968582040566,-38.062931844257335
Chelsea Railway Station (Chelsea),145.1160469400794,-38.05194185521513
Edithvale Railway Station (Edithvale),145.1085420333645,-38.03804288289689
Aspendale Railway Station (Aspendale),145.10215598671124,-38.02720688255647
Mordialloc Railway Station (Mordialloc),145.0876649009784,-38.006569883679866
Parkdale Railway Station (Parkdale),145.07633282172102,-37.99306583195506
Mentone Railway Station (Mentone),145.0651717537484,-37.981851830879755
Cheltenham Railway Station (Cheltenham),145.05456399725605,-37.966636887295536
Upper Ferntree Gully Railway Station (Upper Ferntree Gully),145.3075359738919,-37.892658876875956
Ferntree Gully Railway Station (Ferntree Gully),145.29525673102535,-37.881684905066464
Boronia Railway Station (Boronia),145.28439085953437,-37.86043887271799
Bayswater Railway Station (Bayswater),145.26814190114632,-37.84171689132274
Heathmont Railway Station (Heathmont),145.244560822152,-37.8283088704012
Highett Railway Station (Highett),145.0418779783037,-37.94841188081747
Glen Waverley Railway Station (Glen Waverley),145.1620639416719,-37.879490880346374
Syndal Railway Station (Glen Waverley),145.14978578139687,-37.8762168626103
Mount Waverley Railway Station (Mount Waverley),145.128061940352,-37.87524189052939
Lilydale Railway Station (Lilydale),145.34771594013725,-37.75550490512743
Mooroolbark Railway Station (Mooroolbark),145.31240785999992,-37.784735823778
Croydon Railway Station (Croydon),145.2806040201019,-37.79542386220835
Ringwood East Railway Station (Ringwood East),145.25019700440055,-37.81195487809266
Pakenham Railway Station (Pakenham),145.48638498296035,-38.08060084738631
Officer Railway Station (Officer),145.41099274236046,-38.06613289358811
Beaconsfield Railway Station (Beaconsfield),145.3660798607275,-38.050817859445196
Berwick Railway Station (Berwick),145.34573195176736,-38.04039486944081
Narre Warren Railway Station (Narre Warren),145.30397484722576,-38.02779585295216
Hallam Railway Station (Hallam),145.26978277455868,-38.017726832131004
Cranbourne Railway Station (Cranbourne),145.2806047374974,-38.0995238762547
Merinda Park Railway Station (Cranbourne North),145.26351696117567,-38.07898686405395
Dandenong Railway Station (Dandenong),145.20973081608048,-37.98995489869235
Yarraman Railway Station (Noble Park),145.19160590019365,-37.978241849472354
Noble Park Railway Station (Noble Park),145.1763307400802,-37.966614839523885
Sandown Park Railway Station (Springvale),145.1628318267359,-37.956491815509395
East Camberwell Railway Station (Camberwell),145.06819576321675,-37.825880842203716
Canterbury Railway Station (Canterbury),145.0812299202097,-37.82447189759478
Chatham Railway Station (Surrey Hills),145.0886538436379,-37.82428685934932
Surrey Hills Railway Station (Surrey Hills),145.0987810151003,-37.824134849235676
Mont Albert Railway Station (Mont Albert),145.1055360524594,-37.8194138994448
Laburnum Railway Station (Blackburn),145.140708739935,-37.82076687290871
Blackburn Railway Station (Blackburn),145.15001977999736,-37.82005785267586
Nunawading Railway Station (Nunawading),145.175242827994,-37.82041488145825
Mitcham Railway Station (Mitcham),145.1928979544624,-37.81807388840544
Heatherdale Railway Station (Ringwood),145.21355583960795,-37.81882187807454
Ringwood Railway Station (Ringwood),145.22948006010634,-37.815646855853416
Auburn Railway Station (Hawthorn East),145.04584984979888,-37.82238488543584
Glenferrie Railway Station (Hawthorn),145.03644484166054,-37.821453833797065
Hawthorn Railway Station (Hawthorn),145.0229048736729,-37.82181283816664
Burnley Railway Station (Burnley),145.0075609830495,-37.827546820760304
East Richmond Railway Station (Richmond),144.99707203232137,-37.82638681270689
Richmond Railway Station (Richmond),144.9901701115135,-37.82406085318306
Heyington Railway Station (Toorak),145.02264100829066,-37.834658806990774
Kooyong Railway Station (Kooyong),145.03355800578905,-37.83991589076459
Tooronga Railway Station (Malvern),145.04174007390932,-37.84935284041524
Gardiner Railway Station (Glen Iris),145.05166096684394,-37.85326586145955
Springvale Railway Station (Springvale),145.1534577807889,-37.94949584392872
Westall Railway Station (Clayton South),145.1388389211949,-37.938477861591394
Clayton Railway Station (Clayton),145.12053976740697,-37.92466988377929
Huntingdale Railway Station (Oakleigh),145.1023698350663,-37.911003838397626
Oakleigh Railway Station (Oakleigh),145.0883139975743,-37.900358814031165
Hughesdale Railway Station (Hughesdale),145.07764109196344,-37.894867823107845
Murrumbeena Railway Station (Murrumbeena),145.06738109680154,-37.890184853365014
Carnegie Railway Station (Carnegie),145.0585808894009,-37.88622782077501
Werribee Railway Station (Werribee),144.6611240420976,-37.899364821273686
Hoppers Crossing Railway Station (Hoppers Crossing),144.7009609199445,-37.88326283330692
Laverton Railway Station (Laverton),144.77262287508776,-37.86368082016832
Aircraft Railway Station (Laverton),144.76081486465253,-37.86659285674533
Westona Railway Station (Altona),144.81350013027057,-37.86514980411382
Altona Railway Station (Altona),144.82965080258043,-37.86713484274926
Seaholme Railway Station (Seaholme),144.8409638000721,-37.867828832134265
Westgarth Railway Station (Northcote),144.9992388866848,-37.78060786117604
Dennis Railway Station (Northcote),145.00824786760623,-37.779173800989625
Fairfield Railway Station (Fairfield),145.01691090521825,-37.77915787115683
Alphington Railway Station (Alphington),145.03126087071882,-37.778380812043444
Darebin Railway Station (Ivanhoe),145.03848211754067,-37.774949832573235
Ivanhoe Railway Station (Ivanhoe),145.04543082798716,-37.76888383227754
Eaglemont Railway Station (Eaglemont),145.05394877938528,-37.76357284448083
Heidelberg Railway Station (Heidelberg),145.06069195584973,-37.75705981561142
Rosanna Railway Station (Rosanna),145.06614596957778,-37.74286582573617
Moorabbin Railway Station (Moorabbin),145.0367440258246,-37.934339840536445
Patterson Railway Station (Bentleigh),145.03547609891356,-37.92513581104064
Bentleigh Railway Station (Bentleigh),145.03700105755883,-37.91741183070832
McKinnon Railway Station (Mckinnon),145.0383049698411,-37.91029589026056
Ormond Railway Station (Ormond),145.0396189589707,-37.90319885013876
Glenhuntly Railway Station (Glen Huntly),145.04222894443734,-37.88970587014214
Caulfield Railway Station (Caulfield East),145.04253102653945,-37.877445892752384
Malvern Railway Station (Malvern),145.02929993483397,-37.866239809709256
Armadale Railway Station (Armadale),145.01933188464767,-37.85643880792554
Toorak Railway Station (Armadale),145.0139149723914,-37.85076088724987
Hawksburn Railway Station (South Yarra),145.00214804038953,-37.84457788492644
Sandringham Railway Station (Sandringham),145.00456684452618,-37.95031681787472
Hampton Railway Station (Hampton),145.00147696396988,-37.93796386859087
Brighton Beach Railway Station (Brighton),144.989159927339,-37.926470866254796
Middle Brighton Railway Station (Brighton),144.9963048409173,-37.915120877572384
North Brighton Railway Station (Brighton),145.00261096010448,-37.90487384005247
Gardenvale Railway Station (Brighton),145.0041740799473,-37.89668185965193
Elsternwick Railway Station (Elsternwick),145.00090384862506,-37.884739848936185
Ripponlea Railway Station (Ripponlea),144.99524287856622,-37.87589284836871
Balaclava Railway Station (Balaclava),144.99351810766856,-37.86947485609845
Windsor Railway Station (Windsor),144.99204102032257,-37.856039833055746
Prahran Railway Station (Prahran),144.98986592084182,-37.84950484295516
South Yarra Railway Station (South Yarra),144.99234812862016,-37.83843583281375
Upfield Railway Station (Coolaroo),144.94674582303313,-37.66606485669197
Gowrie Railway Station (Glenroy),144.95887998748185,-37.70066481384165
Fawkner Railway Station (Fawkner),144.96055112393097,-37.71460779503001
Merlynston Railway Station (Coburg North),144.96132007933087,-37.720920843524816
Batman Railway Station (Coburg North),144.9628468298519,-37.73350986405562
Coburg Railway Station (Coburg),144.96334182263467,-37.74233184551908
Moreland Railway Station (Coburg),144.96182909576393,-37.75447185484056
Anstey Railway Station (Brunswick),144.96069006781792,-37.76122887449689
Brunswick Railway Station (Brunswick),144.95959280338306,-37.767707794680476
Jewell Railway Station (Brunswick),144.95872304859745,-37.77497385665243
Wallan Railway Station (Wallan),145.0053780001323,-37.41684783624146
Melton Railway Station (Melton South),144.57222207796087,-37.703345801369686
Rockbank Railway Station (Rockbank),144.6506368804682,-37.72924780984849
Deer Park Railway Station (Deer Park),144.77231001955295,-37.77775079157427
Sunbury Railway Station (Sunbury),144.72817119761476,-37.57919279197527
Ardeer Railway Station (Ardeer),144.80219398528317,-37.78305179458725
Craigieburn Railway Station (Craigieburn),144.9433118179191,-37.60191186232454
Southern Cross Railway Station (Melbourne City),144.9525310259606,-37.81832083019102
Albury Railway Station (Albury (NSW)),146.92452083662943,-36.08424935260517
Ararat Railway Station (Ararat),142.93692021760563,-37.28219171825765
Avenel Railway Station (Avenel),145.2295208518687,-36.89363482894687
Bacchus Marsh Railway Station (Maddingley),144.4368610206281,-37.687503815698165
Bairnsdale Railway Station (Bairnsdale),147.62761964042033,-37.82870703206576
Ballan Railway Station (Ballan),144.2254539398077,-37.60428682960574
Ballarat Railway Station (Ballarat Central),143.85946325786182,-37.55877776588524
Beaufort Railway Station (Beaufort),143.38224011293977,-37.427861759154744
Benalla Railway Station (Benalla),145.98392095357823,-36.54453693868966
Bendigo Railway Station (Bendigo),144.283015130188,-36.7656567443563
Birregurra Railway Station (Birregurra),143.78363101793593,-38.32879470705168
Broadford Railway Station (Broadford),145.0430138525087,-37.20718680323304
Bunyip Railway Station (Bunyip),145.7207629598068,-38.09909487504912
Camperdown Railway Station (Camperdown),143.1509343589388,-38.228887761365066
Castlemaine Railway Station (Castlemaine),144.21380511868927,-37.06282378378145
Chiltern Railway Station (Chiltern),146.61138070813672,-36.15562395577935
Clarkefield Railway Station (Clarkefield),144.7453792067763,-37.48348481268498
Colac Railway Station (Colac),143.58665917712582,-38.34336473008664
Corio Railway Station (Corio),144.37977402058306,-38.072817844455585
Dingee Railway Station (Dingee),144.23112623961583,-36.369219786195295
Donnybrook Railway Station (Donnybrook),144.96956087909547,-37.54256181638464
Drouin Railway Station (Drouin),145.85595266038712,-38.136438943300504
Eaglehawk Railway Station (Eaglehawk),144.24838601357715,-36.718511770403175
Echuca Railway Station (Echuca),144.7534652962155,-36.130968874180034
Elmore Railway Station (Elmore),144.6077642582171,-36.49500678324802
Euroa Railway Station (Euroa),145.5680950365863,-36.74911788950777
Garfield Railway Station (Garfield),145.67423079996087,-38.09101790806715
Geelong Railway Station (Geelong),144.3549951915928,-38.144228791003826
Gisborne Railway Station (New Gisborne),144.59872814453465,-37.45881184385419
Heathcote Junction Railway Station (Heathcote Junction),145.02821098689427,-37.37169987468255
Kangaroo Flat Railway Station (Kangaroo Flat),144.24899621927614,-36.79482079013316
Kerang Railway Station (Kerang),143.92443117614866,-35.73310876599728
Kilmore East Railway Station (Kilmore East),144.98357210368127,-37.29319683421342
Kyneton Railway Station (Kyneton),144.45060802013634,-37.25826581964399
Lara Railway Station (Lara),144.41440996948018,-38.02241478485929
Little River Railway Station (Little River),144.49849116333021,-37.96291579212575
Longwarry Railway Station (Longwarry),145.7668656339576,-38.110978925465496
Macedon Railway Station (Macedon),144.56140300448067,-37.423559832217414
Malmsbury Railway Station (Malmsbury),144.37532915703565,-37.18972676476366
Marshall Railway Station (Marshall),144.35506286390577,-38.19853577964815
Moe Railway Station (Moe),146.2605778119466,-38.17689595284517
Mooroopna Railway Station (Mooroopna),145.35822086590656,-36.39911489193072
Morwell Railway Station (Morwell),146.39675858396618,-38.236705914538575
Murchison East Railway Station (Murchison East),145.24064197283172,-36.61313488221341
Nagambie Railway Station (Nagambie),145.16036306530725,-36.78545086838993
Nar Nar Goon Railway Station (Nar Nar Goon),145.57167185346066,-38.081578882142125
North Geelong Railway Station (North Geelong),144.35227790438833,-38.122821843489184
North Shore Railway Station (North Shore),144.36532719905583,-38.09836380224811
Pyramid Railway Station (Pyramid Hill),144.11313922644771,-36.05309978284042
Riddells Creek Railway Station (Riddells Creek),144.67983688757107,-37.46511085699343
Rochester Railway Station (Rochester),144.69868730706628,-36.36234680897367
Rosedale Railway Station (Rosedale),146.7869715167867,-38.15639093405403
Sale Railway Station (Sale),147.0548103563301,-38.1030899973338
Seymour Railway Station (Seymour),145.13773489502745,-37.02471585627087
Shepparton Railway Station (Shepparton),145.40650300765586,-36.383777831849095
South Geelong Railway Station (South Geelong),144.3589930003746,-38.15864580231614
Springhurst Railway Station (Springhurst),146.47042273198306,-36.18587995261713
Stratford Railway Station (Stratford),147.08147449991392,-37.96703402420913
Swan Hill Railway Station (Swan Hill),143.56234932367764,-35.3411007056089
Tallarook Railway Station (Tallarook),145.10300316756215,-37.092321876701604
Terang Railway Station (Terang),142.91147823471087,-38.23619871936361
Trafalgar Railway Station (Trafalgar),146.15477885965618,-38.207228915452184
Traralgon Railway Station (Traralgon),146.53788754209228,-38.198871993246456
Tynong Railway Station (Tynong),145.62823971963917,-38.0849828637327
Violet Town Railway Station (Violet Town),145.7159290382551,-36.638802920233196
Wandong Railway Station (Wandong),145.0264210620251,-37.35466386719296
Wangaratta Railway Station (Wangaratta),146.31704401819906,-36.355087969303185
Warragul Railway Station (Warragul),145.93267978056355,-38.16521590921888
Warrnambool Railway Station (Warrnambool),142.4755514390352,-38.385000738020125
Winchelsea Railway Station (Winchelsea),143.98414016295925,-38.24012173503728
Wodonga Railway Station (Wodonga),146.87127171253644,-36.105814034000616
Woodend Railway Station (Woodend),144.5258962512613,-37.358785832291794
Yarragon Railway Station (Yarragon),146.06306888205538,-38.203144892567856
Nhill Railway Station (Nhill),141.65389669066863,-36.332208684333395
Dimboola Railway Station (Dimboola),142.03247046353476,-36.45416662902273
Horsham Railway Station (Horsham),142.20056163742626,-36.70748766247115
Flinders Street Railway Station (Melbourne City),144.96696993215096,-37.81829185075921
North Melbourne Railway Station (West Melbourne),144.94151613249008,-37.806296829600655
Footscray Railway Station (Footscray),144.90202588984639,-37.801399836661666
Sunshine Railway Station (Sunshine),144.83288399901718,-37.78852280942081
Watergardens Railway Station (Sydenham),144.77418599996335,-37.70111579206343
Richmond Railway Station (Richmond),144.9901701115135,-37.82406085318306
Caulfield Railway Station (Caulfield East),145.04253102653945,-37.877445892752384
Clayton Railway Station (Clayton),145.12053976740697,-37.92466988377929
Dandenong Railway Station (Dandenong),145.20973081608048,-37.98995489869235
Berwick Railway Station (Berwick),145.34572079178105,-38.04039486943804
Pakenham Railway Station (Pakenham),145.48637382297755,-38.080600847384936
Essendon Railway Station (Essendon),144.91620380884774,-37.7559987936601
Broadmeadows Railway Station (Broadmeadows),144.91961915965845,-37.68303579092379
Sherwood Park Railway Station (Warrnambool),142.53887721123814,-38.386378735438136
Wendouree Railway Station (Wendouree),143.82007418607833,-37.53970280193278
Creswick Railway Station (Creswick),143.88813006119483,-37.42459172635932
Clunes Railway Station (Clunes),143.78158303872107,-37.30312772200801
Maryborough Railway Station (Maryborough),143.74240825135075,-37.050894792131466
Stawell Railway Station (Stawell),142.77354432402544,-37.05922669254796
Talbot Railway Station (Talbot),143.70564610191863,-37.17288574455583
Waurn Ponds Railway Station (Waurn Ponds),144.30682501349975,-38.21580081681959
Epsom Railway Station (Epsom),144.32104622809322,-36.7063287481229
Wyndham Vale Railway Station (Manor Lakes),144.60873794032406,-37.87287277497496
Tarneit Railway Station (Tarneit),144.6947199602135,-37.83215480431595
Cobblebank Railway Station (Cobblebank),144.60411409505483,-37.71253282573052
Caroline Springs Railway Station (Ravenhall),144.73575384056232,-37.76613179240098
