Suburb,Month,Year,Property Type,Count,Total_Price,Median
Hastings-Flinders,Dec,2015,house,619.0,215460.0,348.07754442649434
Hastings-Flinders,Dec,2015,Other properties,30.0,7977.0,265.9
Hastings-Flinders,Dec,2016,flat,328.0,101705.0,310.0762195121951
Hastings-Flinders,Dec,2016,house,573.0,211070.0,368.3595113438045
Hastings-Flinders,Dec,2016,Other properties,33.0,4785.0,145.0
Hastings-Flinders,Dec,2017,flat,313.0,101766.0,325.1309904153355
Hastings-Flinders,Dec,2017,house,525.0,200880.0,382.62857142857143
Hastings-Flinders,Dec,2017,Other properties,43.0,14514.0,337.5348837209302
Hastings-Flinders,Dec,2018,flat,288.0,99270.0,344.6875
Hastings-Flinders,Dec,2018,house,480.0,196765.0,409.9270833333333
Hastings-Flinders,Dec,2018,Other properties,33.0,4340.0,131.5151515151515
Hastings-Flinders,Dec,2019,flat,250.0,87780.0,351.12
Hastings-Flinders,Dec,2019,house,513.0,220560.0,429.94152046783626
Hastings-Flinders,Dec,2019,Other properties,63.0,17930.0,284.6031746031746
Hastings-Flinders,Dec,2020,flat,258.0,93114.0,360.90697674418607
Hastings-Flinders,Dec,2020,house,461.0,205895.0,446.62689804772236
Hastings-Flinders,Dec,2020,Other properties,32.0,16411.0,512.84375
Hastings-Flinders,Dec,2021,flat,193.0,73360.0,380.10362694300517
Hastings-Flinders,Dec,2021,house,362.0,173075.0,478.1077348066298
Hastings-Flinders,Dec,2021,Other properties,45.0,17565.0,390.3333333333333
Hastings-Flinders,Dec,2022,flat,225.0,91980.0,408.8
Hastings-Flinders,Dec,2022,house,420.0,222030.0,528.6428571428571
Hastings-Flinders,Dec,2022,Other properties,44.0,23600.0,536.3636363636364
Hastings-Flinders,Jun,2000,flat,245.0,29790.0,121.59183673469387
Hastings-Flinders,Jun,2000,house,522.0,81905.0,156.90613026819923
Hastings-Flinders,Jun,2000,Other properties,39.0,5175.0,132.69230769230768
Hastings-Flinders,Jun,2001,flat,243.0,31200.0,128.39506172839506
Hastings-Flinders,Jun,2001,house,514.0,84885.0,165.14591439688715
Hastings-Flinders,Jun,2001,Other properties,28.0,1665.0,59.464285714285715
Hastings-Flinders,Jun,2002,flat,212.0,28105.0,132.57075471698113
Hastings-Flinders,Jun,2002,house,535.0,95540.0,178.57943925233644
Hastings-Flinders,Jun,2002,Other properties,21.0,3075.0,146.42857142857142
Hastings-Flinders,Jun,2003,flat,217.0,31920.0,147.09677419354838
Hastings-Flinders,Jun,2003,house,608.0,112710.0,185.37828947368422
Hastings-Flinders,Jun,2003,Other properties,26.0,4295.0,165.19230769230768
Hastings-Flinders,Jun,2004,flat,215.0,33479.0,155.71627906976744
Hastings-Flinders,Jun,2004,house,647.0,123935.0,191.5533230293663
Hastings-Flinders,Jun,2004,Other properties,32.0,3506.0,109.5625
Hastings-Flinders,Jun,2005,flat,242.0,39100.0,161.5702479338843
Hastings-Flinders,Jun,2005,house,570.0,114096.0,200.16842105263157
Hastings-Flinders,Jun,2005,Other properties,27.0,2019.0,74.77777777777777
Hastings-Flinders,Jun,2006,flat,232.0,38125.0,164.33189655172413
Hastings-Flinders,Jun,2006,house,596.0,122750.0,205.95637583892616
Hastings-Flinders,Jun,2006,Other properties,23.0,9325.0,405.4347826086956
Hastings-Flinders,Jun,2007,flat,241.0,44630.0,185.18672199170123
Hastings-Flinders,Jun,2007,house,572.0,127020.0,222.06293706293707
Hastings-Flinders,Jun,2007,Other properties,61.0,11890.0,194.91803278688525
Hastings-Flinders,Jun,2008,flat,268.0,54195.0,202.22014925373134
Hastings-Flinders,Jun,2008,house,554.0,137415.0,248.04151624548737
Hastings-Flinders,Jun,2008,Other properties,66.0,17070.0,258.6363636363636
Hastings-Flinders,Jun,2009,flat,285.0,68420.0,240.0701754385965
Hastings-Flinders,Jun,2009,house,543.0,146610.0,270.0
Hastings-Flinders,Jun,2009,Other properties,75.0,19750.0,263.3333333333333
Hastings-Flinders,Jun,2010,flat,307.0,77520.0,252.50814332247558
Hastings-Flinders,Jun,2010,house,604.0,174880.0,289.5364238410596
Hastings-Flinders,Jun,2010,Other properties,50.0,11875.0,237.5
Hastings-Flinders,Jun,2011,flat,285.0,75870.0,266.2105263157895
Hastings-Flinders,Jun,2011,house,617.0,195206.0,316.37925445705025
Hastings-Flinders,Jun,2011,Other properties,62.0,18124.0,292.3225806451613
Hastings-Flinders,Jun,2012,flat,338.0,94730.0,280.26627218934914
Hastings-Flinders,Jun,2012,house,691.0,220978.0,319.794500723589
Hastings-Flinders,Jun,2012,Other properties,54.0,9192.0,170.22222222222223
Hastings-Flinders,Jun,2013,flat,393.0,108130.0,275.1399491094148
Hastings-Flinders,Jun,2013,house,667.0,214920.0,322.21889055472263
Hastings-Flinders,Jun,2013,Other properties,54.0,11150.0,206.4814814814815
Hastings-Flinders,Jun,2014,flat,430.0,124215.0,288.8720930232558
Hastings-Flinders,Jun,2014,house,637.0,211915.0,332.67660910518055
Hastings-Flinders,Jun,2014,Other properties,67.0,18812.0,280.7761194029851
Hastings-Flinders,Jun,2015,flat,387.0,111904.0,289.1576227390181
Hastings-Flinders,Jun,2015,house,656.0,224700.0,342.530487804878
Hastings-Flinders,Jun,2015,Other properties,50.0,13156.0,263.12
Hastings-Flinders,Jun,2016,flat,335.0,100478.0,299.934328358209
Hastings-Flinders,Jun,2016,house,591.0,212905.0,360.24534686971236
Hastings-Flinders,Jun,2016,Other properties,29.0,11317.0,390.2413793103448
Hastings-Flinders,Jun,2017,flat,331.0,105485.0,318.6858006042296
Hastings-Flinders,Jun,2017,house,536.0,202260.0,377.35074626865674
Hastings-Flinders,Jun,2017,Other properties,43.0,10755.0,250.11627906976744
Hastings-Flinders,Jun,2018,flat,261.0,88020.0,337.2413793103448
Hastings-Flinders,Jun,2018,house,491.0,195390.0,397.9429735234216
Hastings-Flinders,Jun,2018,Other properties,42.0,10370.0,246.9047619047619
Hastings-Flinders,Jun,2019,flat,295.0,101980.0,345.6949152542373
Hastings-Flinders,Jun,2019,house,493.0,205466.0,416.76673427991886
Hastings-Flinders,Jun,2019,Other properties,46.0,13644.0,296.60869565217394
Hastings-Flinders,Jun,2020,flat,239.0,84370.0,353.01255230125525
Hastings-Flinders,Jun,2020,house,513.0,225920.0,440.3898635477583
Hastings-Flinders,Jun,2020,Other properties,50.0,10510.0,210.2
Hastings-Flinders,Jun,2021,flat,250.0,92210.0,368.84
Hastings-Flinders,Jun,2021,house,399.0,183864.0,460.812030075188
Hastings-Flinders,Jun,2021,Other properties,38.0,12466.0,328.05263157894734
Hastings-Flinders,Jun,2022,flat,196.0,78765.0,401.86224489795916
Hastings-Flinders,Jun,2022,house,392.0,201600.0,514.2857142857143
Hastings-Flinders,Jun,2022,Other properties,32.0,17235.0,538.59375
Hastings-Flinders,Mar,2000,flat,272.0,32629.0,119.9595588235294
Hastings-Flinders,Mar,2000,house,509.0,79200.0,155.59921414538312
Hastings-Flinders,Mar,2000,Other properties,25.0,1011.0,40.44
Hastings-Flinders,Mar,2001,flat,247.0,31725.0,128.4412955465587
Hastings-Flinders,Mar,2001,house,531.0,85910.0,161.78907721280603
Hastings-Flinders,Mar,2001,Other properties,33.0,4015.0,121.66666666666667
Hastings-Flinders,Mar,2002,flat,213.0,28020.0,131.54929577464787
Hastings-Flinders,Mar,2002,house,500.0,86375.0,172.75
Hastings-Flinders,Mar,2002,Other properties,16.0,2245.0,140.3125
Hastings-Flinders,Mar,2003,flat,225.0,32095.0,142.64444444444445
Hastings-Flinders,Mar,2003,house,601.0,111406.0,185.3677204658902
Hastings-Flinders,Mar,2003,Other properties,26.0,5599.0,215.34615384615384
Hastings-Flinders,Mar,2004,flat,209.0,32065.0,153.42105263157896
Hastings-Flinders,Mar,2004,house,655.0,125255.0,191.2290076335878
Hastings-Flinders,Mar,2004,Other properties,35.0,4500.0,128.57142857142858
Hastings-Flinders,Mar,2005,flat,240.0,37725.0,157.1875
Hastings-Flinders,Mar,2005,house,568.0,112910.0,198.78521126760563
Hastings-Flinders,Mar,2005,Other properties,29.0,4210.0,145.17241379310346
Hastings-Flinders,Mar,2006,flat,231.0,38299.0,165.7965367965368
Hastings-Flinders,Mar,2006,house,605.0,125130.0,206.82644628099175
Hastings-Flinders,Mar,2006,Other properties,29.0,5246.0,180.89655172413794
Hastings-Flinders,Mar,2007,flat,229.0,40315.0,176.04803493449782
Hastings-Flinders,Mar,2007,house,577.0,126480.0,219.20277296360484
Hastings-Flinders,Mar,2007,Other properties,60.0,15065.0,251.08333333333334
Hastings-Flinders,Mar,2008,flat,267.0,53740.0,201.2734082397004
Hastings-Flinders,Mar,2008,house,550.0,132495.0,240.9
Hastings-Flinders,Mar,2008,Other properties,60.0,15475.0,257.9166666666667
Hastings-Flinders,Mar,2009,flat,256.0,59131.0,230.98046875
Hastings-Flinders,Mar,2009,house,545.0,143080.0,262.5321100917431
Hastings-Flinders,Mar,2009,Other properties,73.0,16289.0,223.13698630136986
Hastings-Flinders,Mar,2010,flat,321.0,80385.0,250.42056074766356
Hastings-Flinders,Mar,2010,house,578.0,166350.0,287.80276816608995
Hastings-Flinders,Mar,2010,Other properties,59.0,11925.0,202.11864406779662
Hastings-Flinders,Mar,2011,flat,268.0,70394.0,262.6641791044776
Hastings-Flinders,Mar,2011,house,602.0,184034.0,305.7043189368771
Hastings-Flinders,Mar,2011,Other properties,59.0,14982.0,253.9322033898305
Hastings-Flinders,Mar,2012,flat,346.0,95630.0,276.3872832369942
Hastings-Flinders,Mar,2012,house,699.0,224390.0,321.0157367668097
Hastings-Flinders,Mar,2012,Other properties,56.0,10280.0,183.57142857142858
Hastings-Flinders,Mar,2013,flat,383.0,105790.0,276.21409921671017
Hastings-Flinders,Mar,2013,house,698.0,223980.0,320.88825214899714
Hastings-Flinders,Mar,2013,Other properties,43.0,7430.0,172.7906976744186
Hastings-Flinders,Mar,2014,flat,408.0,114692.0,281.1078431372549
Hastings-Flinders,Mar,2014,house,625.0,208892.0,334.2272
Hastings-Flinders,Mar,2014,Other properties,71.0,18656.0,262.76056338028167
Hastings-Flinders,Mar,2015,flat,413.0,121390.0,293.9225181598063
Hastings-Flinders,Mar,2015,house,634.0,217375.0,342.8627760252366
Hastings-Flinders,Mar,2015,Other properties,58.0,14835.0,255.77586206896552
Hastings-Flinders,Mar,2016,flat,340.0,100630.0,295.97058823529414
Hastings-Flinders,Mar,2016,house,617.0,220090.0,356.709886547812
Hastings-Flinders,Mar,2016,Other properties,31.0,5320.0,171.61290322580646
Hastings-Flinders,Mar,2017,flat,321.0,100262.0,312.34267912772583
Hastings-Flinders,Mar,2017,house,548.0,204210.0,372.6459854014599
Hastings-Flinders,Mar,2017,Other properties,39.0,13328.0,341.7435897435897
Hastings-Flinders,Mar,2018,flat,300.0,99625.0,332.0833333333333
Hastings-Flinders,Mar,2018,house,502.0,195798.0,390.0358565737052
Hastings-Flinders,Mar,2018,Other properties,38.0,15377.0,404.6578947368421
Hastings-Flinders,Mar,2019,flat,295.0,101390.0,343.6949152542373
Hastings-Flinders,Mar,2019,house,486.0,200705.0,412.9732510288066
Hastings-Flinders,Mar,2019,Other properties,41.0,10265.0,250.3658536585366
Hastings-Flinders,Mar,2020,flat,256.0,90420.0,353.203125
Hastings-Flinders,Mar,2020,house,535.0,233025.0,435.5607476635514
Hastings-Flinders,Mar,2020,Other properties,53.0,14155.0,267.07547169811323
Hastings-Flinders,Mar,2021,flat,239.0,85720.0,358.6610878661088
Hastings-Flinders,Mar,2021,house,418.0,188986.0,452.11961722488036
Hastings-Flinders,Mar,2021,Other properties,35.0,15934.0,455.25714285714287
Hastings-Flinders,Mar,2022,flat,190.0,75600.0,397.89473684210526
Hastings-Flinders,Mar,2022,house,384.0,189030.0,492.265625
Hastings-Flinders,Mar,2022,Other properties,44.0,13470.0,306.1363636363636
Hastings-Flinders,Mar,2023,flat,226.0,93750.0,414.82300884955754
Hastings-Flinders,Mar,2023,house,426.0,227700.0,534.5070422535211
Hastings-Flinders,Mar,2023,Other properties,42.0,25550.0,608.3333333333334
Hastings-Flinders,Sep,2000,flat,258.0,31685.0,122.81007751937985
Hastings-Flinders,Sep,2000,house,542.0,87470.0,161.38376383763838
Hastings-Flinders,Sep,2000,Other properties,40.0,2645.0,66.125
Hastings-Flinders,Sep,2001,flat,221.0,29350.0,132.8054298642534
Hastings-Flinders,Sep,2001,house,501.0,82975.0,165.6187624750499
Hastings-Flinders,Sep,2001,Other properties,22.0,-725.0,-32.95454545454545
Hastings-Flinders,Sep,2002,flat,222.0,30210.0,136.0810810810811
Hastings-Flinders,Sep,2002,house,564.0,100720.0,178.58156028368793
Hastings-Flinders,Sep,2002,Other properties,30.0,3710.0,123.66666666666667
Hastings-Flinders,Sep,2003,flat,210.0,31710.0,151.0
Hastings-Flinders,Sep,2003,house,618.0,115230.0,186.45631067961165
Hastings-Flinders,Sep,2003,Other properties,33.0,3735.0,113.18181818181819
Hastings-Flinders,Sep,2004,flat,223.0,34460.0,154.52914798206277
Hastings-Flinders,Sep,2004,house,617.0,120995.0,196.10210696920583
Hastings-Flinders,Sep,2004,Other properties,29.0,965.0,33.275862068965516
Hastings-Flinders,Sep,2005,flat,233.0,38000.0,163.09012875536482
Hastings-Flinders,Sep,2005,house,600.0,120210.0,200.35
Hastings-Flinders,Sep,2005,Other properties,27.0,5190.0,192.22222222222223
Hastings-Flinders,Sep,2006,flat,224.0,37360.0,166.78571428571428
Hastings-Flinders,Sep,2006,house,586.0,126150.0,215.2730375426621
Hastings-Flinders,Sep,2006,Other properties,43.0,7090.0,164.88372093023256
Hastings-Flinders,Sep,2007,flat,259.0,48050.0,185.52123552123552
Hastings-Flinders,Sep,2007,house,553.0,127382.0,230.34719710669077
Hastings-Flinders,Sep,2007,Other properties,70.0,14198.0,202.82857142857142
Hastings-Flinders,Sep,2008,flat,257.0,53060.0,206.4591439688716
Hastings-Flinders,Sep,2008,house,550.0,140695.0,255.8090909090909
Hastings-Flinders,Sep,2008,Other properties,62.0,14805.0,238.79032258064515
Hastings-Flinders,Sep,2009,flat,298.0,73650.0,247.1476510067114
Hastings-Flinders,Sep,2009,house,544.0,151370.0,278.25367647058823
Hastings-Flinders,Sep,2009,Other properties,67.0,15865.0,236.7910447761194
Hastings-Flinders,Sep,2010,flat,299.0,75710.0,253.21070234113714
Hastings-Flinders,Sep,2010,house,620.0,184237.0,297.15645161290325
Hastings-Flinders,Sep,2010,Other properties,57.0,13333.0,233.91228070175438
Hastings-Flinders,Sep,2011,flat,280.0,75920.0,271.14285714285717
Hastings-Flinders,Sep,2011,house,656.0,209660.0,319.6036585365854
Hastings-Flinders,Sep,2011,Other properties,53.0,11120.0,209.81132075471697
Hastings-Flinders,Sep,2012,flat,358.0,99945.0,279.17597765363126
Hastings-Flinders,Sep,2012,house,680.0,218680.0,321.5882352941176
Hastings-Flinders,Sep,2012,Other properties,55.0,9275.0,168.63636363636363
Hastings-Flinders,Sep,2013,flat,399.0,110110.0,275.96491228070175
Hastings-Flinders,Sep,2013,house,664.0,214080.0,322.4096385542169
Hastings-Flinders,Sep,2013,Other properties,60.0,12710.0,211.83333333333334
Hastings-Flinders,Sep,2014,flat,437.0,127730.0,292.2883295194508
Hastings-Flinders,Sep,2014,house,609.0,204827.0,336.3333333333333
Hastings-Flinders,Sep,2014,Other properties,66.0,23283.0,352.77272727272725
Hastings-Flinders,Sep,2015,flat,380.0,110100.0,289.7368421052632
Hastings-Flinders,Sep,2015,house,650.0,222740.0,342.67692307692306
Hastings-Flinders,Sep,2015,Other properties,44.0,10840.0,246.36363636363637
Hastings-Flinders,Sep,2016,flat,315.0,95285.0,302.4920634920635
Hastings-Flinders,Sep,2016,house,588.0,213280.0,362.72108843537416
Hastings-Flinders,Sep,2016,Other properties,31.0,8995.0,290.16129032258067
Hastings-Flinders,Sep,2017,flat,321.0,105120.0,327.4766355140187
Hastings-Flinders,Sep,2017,house,536.0,203866.0,380.3470149253731
Hastings-Flinders,Sep,2017,Other properties,51.0,17894.0,350.8627450980392
Hastings-Flinders,Sep,2018,flat,285.0,97665.0,342.6842105263158
Hastings-Flinders,Sep,2018,house,477.0,195730.0,410.335429769392
Hastings-Flinders,Sep,2018,Other properties,32.0,4355.0,136.09375
Hastings-Flinders,Sep,2019,flat,259.0,89360.0,345.019305019305
Hastings-Flinders,Sep,2019,house,497.0,208700.0,419.9195171026157
Hastings-Flinders,Sep,2019,Other properties,60.0,20180.0,336.3333333333333
Hastings-Flinders,Sep,2020,flat,246.0,86585.0,351.9715447154472
Hastings-Flinders,Sep,2020,house,494.0,218595.0,442.5
Hastings-Flinders,Sep,2020,Other properties,36.0,5220.0,145.0
Hastings-Flinders,Sep,2021,flat,242.0,91140.0,376.6115702479339
Hastings-Flinders,Sep,2021,house,386.0,181720.0,470.77720207253884
Hastings-Flinders,Sep,2021,Other properties,37.0,13090.0,353.7837837837838
Hastings-Flinders,Sep,2022,flat,187.0,76420.0,408.6631016042781
Hastings-Flinders,Sep,2022,house,401.0,207300.0,516.9576059850374
Hastings-Flinders,Sep,2022,Other properties,44.0,19640.0,446.3636363636364
Hawthorn,Dec,2000,flat,1310.0,252580.0,192.8091603053435
Hawthorn,Dec,2000,house,278.0,95635.0,344.01079136690646
Hawthorn,Dec,2000,Other properties,94.0,-11815.0,-125.69148936170212
Hawthorn,Dec,2001,flat,1330.0,273340.0,205.5187969924812
Hawthorn,Dec,2001,house,260.0,92270.0,354.88461538461536
Hawthorn,Dec,2001,Other properties,118.0,10150.0,86.01694915254237
Hawthorn,Dec,2003,flat,2796.0,602640.0,215.53648068669528
Hawthorn,Dec,2003,house,423.0,159483.0,377.02836879432624
Hawthorn,Dec,2003,Other properties,235.0,23677.0,100.7531914893617
Hawthorn,Dec,2004,flat,1386.0,309780.0,223.5064935064935
Hawthorn,Dec,2004,house,188.0,81775.0,434.97340425531917
Hawthorn,Dec,2004,Other properties,117.0,5830.0,49.82905982905983
Hawthorn,Dec,2005,flat,1462.0,340215.0,232.70519835841313
Hawthorn,Dec,2005,house,195.0,79355.0,406.94871794871796
Hawthorn,Dec,2005,Other properties,104.0,20680.0,198.84615384615384
Hawthorn,Dec,2006,flat,1353.0,326235.0,241.11973392461198
Hawthorn,Dec,2006,house,179.0,79070.0,441.731843575419
Hawthorn,Dec,2006,Other properties,102.0,3195.0,31.323529411764707
Hawthorn,Dec,2007,flat,1366.0,352850.0,258.30893118594435
Hawthorn,Dec,2007,house,171.0,86723.0,507.15204678362574
Hawthorn,Dec,2007,Other properties,87.0,7027.0,80.77011494252874
Hawthorn,Dec,2008,flat,1486.0,440853.0,296.67092866756394
Hawthorn,Dec,2008,house,185.0,108150.0,584.5945945945946
Hawthorn,Dec,2008,Other properties,136.0,20202.0,148.5441176470588
Hawthorn,Dec,2009,flat,1490.0,467930.0,314.0469798657718
Hawthorn,Dec,2009,house,179.0,106530.0,595.1396648044692
Hawthorn,Dec,2009,Other properties,121.0,25190.0,208.1818181818182
Hawthorn,Dec,2010,flat,1559.0,515090.0,330.3976908274535
Hawthorn,Dec,2010,house,201.0,131570.0,654.5771144278607
Hawthorn,Dec,2010,Other properties,82.0,-1960.0,-23.902439024390244
Hawthorn,Dec,2011,flat,1771.0,591315.0,333.8876341050254
Hawthorn,Dec,2011,house,200.0,127740.0,638.7
Hawthorn,Dec,2011,Other properties,117.0,11745.0,100.38461538461539
Hawthorn,Dec,2012,flat,1884.0,645871.0,342.81900212314224
Hawthorn,Dec,2012,house,212.0,132917.0,626.9669811320755
Hawthorn,Dec,2012,Other properties,78.0,-17888.0,-229.33333333333334
Hawthorn,Dec,2013,flat,2062.0,707670.0,343.19592628516006
Hawthorn,Dec,2013,house,226.0,153830.0,680.6637168141593
Hawthorn,Dec,2013,Other properties,58.0,-28670.0,-494.3103448275862
Hawthorn,Dec,2014,flat,2287.0,802070.0,350.7083515522519
Hawthorn,Dec,2014,house,186.0,126900.0,682.258064516129
Hawthorn,Dec,2014,Other properties,69.0,-13850.0,-200.7246376811594
Hawthorn,Dec,2015,flat,2053.0,716145.0,348.8285435947394
Hawthorn,Dec,2015,house,185.0,134170.0,725.2432432432432
Hawthorn,Dec,2015,Other properties,60.0,-55.0,-0.9166666666666666
Hawthorn,Dec,2016,flat,2222.0,815195.0,366.8744374437444
Hawthorn,Dec,2016,house,192.0,140850.0,733.59375
Hawthorn,Dec,2016,Other properties,62.0,-15165.0,-244.59677419354838
Hawthorn,Dec,2017,flat,2097.0,800610.0,381.78826895565095
Hawthorn,Dec,2017,house,179.0,128604.0,718.4581005586592
Hawthorn,Dec,2017,Other properties,52.0,-32934.0,-633.3461538461538
Hawthorn,Dec,2018,flat,1966.0,772760.0,393.0620549338759
Hawthorn,Dec,2018,house,187.0,141337.0,755.812834224599
Hawthorn,Dec,2018,Other properties,69.0,-25297.0,-366.6231884057971
Hawthorn,Dec,2019,flat,1801.0,715060.0,397.03498056635203
Hawthorn,Dec,2019,house,186.0,142380.0,765.483870967742
Hawthorn,Dec,2019,Other properties,71.0,-13660.0,-192.3943661971831
Hawthorn,Dec,2020,flat,1712.0,687625.0,401.6501168224299
Hawthorn,Dec,2020,house,187.0,144025.0,770.187165775401
Hawthorn,Dec,2020,Other properties,80.0,-40050.0,-500.625
Hawthorn,Dec,2021,flat,1913.0,707645.0,369.91374803972815
Hawthorn,Dec,2021,house,186.0,152732.0,821.1397849462365
Hawthorn,Dec,2021,Other properties,51.0,-64877.0,-1272.0980392156862
Hawthorn,Dec,2022,flat,2174.0,809015.0,372.13201471941125
Hawthorn,Dec,2022,house,174.0,143600.0,825.2873563218391
Hawthorn,Dec,2022,Other properties,49.0,-65725.0,-1341.3265306122448
Hawthorn,Jun,2000,flat,1322.0,244270.0,184.7730711043873
Hawthorn,Jun,2000,house,245.0,76635.0,312.7959183673469
Hawthorn,Jun,2000,Other properties,85.0,-7025.0,-82.6470588235294
Hawthorn,Jun,2001,flat,1404.0,284847.0,202.88247863247864
Hawthorn,Jun,2001,house,279.0,98575.0,353.31541218637994
Hawthorn,Jun,2001,Other properties,105.0,-2578.0,-24.552380952380954
Hawthorn,Jun,2002,flat,1325.0,272570.0,205.71320754716982
Hawthorn,Jun,2002,house,229.0,84802.0,370.31441048034935
Hawthorn,Jun,2002,Other properties,124.0,11788.0,95.06451612903226
Hawthorn,Jun,2003,flat,1391.0,298390.0,214.51473759884973
Hawthorn,Jun,2003,house,218.0,82725.0,379.4724770642202
Hawthorn,Jun,2003,Other properties,129.0,18625.0,144.3798449612403
